Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
8349047;Lurnea;Lurnea;;P;PPLX;AU;Australia;;02;14900;;;9282;;34;Australia/Sydney;2019-07-18;Australia;-33.93539, 150.89673
8349062;Halls Head;Halls Head;;P;PPLX;AU;Australia;;08;55110;;;14474;;6;Australia/Perth;2022-08-02;Australia;-32.54315, 115.69665
8349155;Malak;Malak;;P;PPLX;AU;Australia;;03;71000;;;3000;;24;Australia/Darwin;2019-07-18;Australia;-12.39288, 130.90395
8349167;Conder;Conder;;P;PPLX;AU;Australia;;01;;;;4971;;638;Australia/Sydney;2019-07-18;Australia;-35.45926, 149.10422
8349185;Nicholls;Nicholls;;P;PPLX;AU;Australia;;01;;;;6910;;626;Australia/Sydney;2019-07-18;Australia;-35.18733, 149.09648
8349232;Regents Park;Regents Park;;P;PPLX;AU;Australia;;04;34590;;;10943;;35;Australia/Brisbane;2019-07-18;Australia;-27.67664, 153.04165
8349270;Bayswater;Bayswater;;P;PPLX;AU;Australia;;08;50420;;;14236;;13;Australia/Perth;2019-07-18;Australia;-31.91686, 115.91776
8349292;Norwood;Norwood;;P;PPLX;AU;Australia;;06;64010;;;3587;;62;Australia/Hobart;2019-07-18;Australia;-41.4592, 147.18077
8349310;Monash;Monash;;P;PPLX;AU;Australia;;01;;;;5305;;590;Australia/Sydney;2019-07-18;Australia;-35.41577, 149.09063
8349366;Lyons;Lyons;;P;PPLX;AU;Australia;;03;71000;;;2246;;21;Australia/Darwin;2019-07-18;Australia;-12.35912, 130.88852
8349443;Casuarina;Casuarina;;P;PPLX;AU;Australia;;08;54830;;;1724;;25;Australia/Perth;2019-07-18;Australia;-32.24143, 115.8698
9172071;Willoughby East;Willoughby East;;P;PPLX;AU;Australia;;02;18250;;;1775;;82;Australia/Sydney;2019-07-18;Australia;-33.79844, 151.20518
9972517;Cranbourne West;Cranbourne West;;P;PPLX;AU;Australia;;07;21610;;;19969;;40;Australia/Melbourne;2022-08-02;Australia;-38.0965, 145.26707
9972655;Denistone;Denistone;;P;PPLX;AU;Australia;;02;16700;;;3806;;64;Australia/Sydney;2019-07-18;Australia;-33.79835, 151.09051
9972666;Edmondson Park;Edmondson Park;;P;PPLX;AU;Australia;;02;14900;;;2253;;44;Australia/Sydney;2019-07-18;Australia;-33.95695, 150.86134
9972869;Ramsgate Beach;Ramsgate Beach;;P;PPLX;AU;Australia;;02;16650;;;1642;;5;Australia/Sydney;2019-07-18;Australia;-33.98523, 151.14634
